"App name","Date","Time","Duration"
"Screen off (locked)","08/08/23","10:33:22 am","0:03:12"
"Instagram","08/08/23","10:30:48 am","0:02:34"
"Screen on (unlocked)","08/08/23","10:30:48 am","0:00:01"
"Screen off (locked)","08/08/23","10:30:42 am","0:00:05"
"Instagram","08/08/23","10:27:38 am","0:03:04"
"Screen on (unlocked)","08/08/23","10:27:37 am","0:00:01"
"Screen off (locked)","08/08/23","10:27:09 am","0:00:29"
"Instagram","08/08/23","10:25:06 am","0:02:03"
"Screen on (unlocked)","08/08/23","10:25:05 am","0:00:01"
"Screen off (locked)","08/08/23","10:24:22 am","0:00:43"
"Instagram","08/08/23","10:22:02 am","0:02:20"
"Screen on (unlocked)","08/08/23","10:21:57 am","0:00:01"
"Screen off (locked)","08/08/23","10:21:27 am","0:00:29"
"Screen on (unlocked)","08/08/23","10:21:23 am","0:00:01"
"Screen off (locked)","08/08/23","10:18:52 am","0:02:30"
"Screen on (unlocked)","08/08/23","10:18:50 am","0:00:01"
"Screen off (locked)","08/08/23","10:18:45 am","0:00:05"
"Instagram","08/08/23","10:18:07 am","0:00:36"
"Screen on (unlocked)","08/08/23","10:18:05 am","0:00:01"
"Screen off (locked)","08/08/23","10:18:01 am","0:00:03"
"Screen on (unlocked)","08/08/23","10:17:56 am","0:00:01"
"Screen off (locked)","08/08/23","10:17:51 am","0:00:05"
"Instagram","08/08/23","10:17:12 am","0:00:38"
"Screen on (unlocked)","08/08/23","10:17:10 am","0:00:01"
"Screen off (locked)","08/08/23","10:16:29 am","0:00:41"
"Instagram","08/08/23","10:13:00 am","0:03:11"
"Maps","08/08/23","10:11:44 am","0:01:15"
"Instagram","08/08/23","10:05:48 am","0:05:52"
"Screen on (unlocked)","08/08/23","10:05:47 am","0:00:01"
"Screen off (locked)","08/08/23","9:59:05 am","0:06:42"
"Instagram","08/08/23","9:52:43 am","0:06:23"
"Screen on (unlocked)","08/08/23","9:52:39 am","0:00:01"
"Screen off (locked)","08/08/23","9:51:44 am","0:00:56"
"Screen on (unlocked)","08/08/23","9:51:40 am","0:00:01"
"Screen off (locked)","08/08/23","9:15:41 am","0:35:59"
"Instagram","08/08/23","9:06:27 am","0:09:13"
"Screen on (unlocked)","08/08/23","9:06:25 am","0:00:01"
"Screen off (locked)","08/08/23","9:05:53 am","0:00:32"
"inshorts","08/08/23","9:05:35 am","0:00:16"
"Screen on (unlocked)","08/08/23","9:05:34 am","0:00:01"
"Screen off (locked)","08/08/23","8:53:23 am","0:12:11"
"X","08/08/23","8:53:05 am","0:00:18"
"Alien Shooter World","08/08/23","8:42:27 am","0:10:33"
"Alien Shooter World","08/08/23","8:42:07 am","0:00:18"
"Instagram","08/08/23","8:41:52 am","0:00:13"
"Screen on (unlocked)","08/08/23","8:41:33 am","0:00:01"
"Screen off (locked)","08/08/23","8:26:51 am","0:14:42"
"Instagram","08/08/23","8:24:49 am","0:01:54"
"Screen on (unlocked)","08/08/23","8:24:48 am","0:00:01"
"Screen off (locked)","08/08/23","8:24:38 am","0:00:10"
"Instagram","08/08/23","8:19:57 am","0:04:41"
"Chrome","08/08/23","8:19:28 am","0:00:28"
"Telegram","08/08/23","8:19:16 am","0:00:12"
"Chrome","08/08/23","8:18:21 am","0:00:55"
"Telegram","08/08/23","8:18:11 am","0:00:09"
"Chrome","08/08/23","8:17:04 am","0:01:08"
"Telegram","08/08/23","8:16:57 am","0:00:07"
"Chrome","08/08/23","8:16:36 am","0:00:21"
"Telegram","08/08/23","8:15:54 am","0:00:42"
"Screen on (unlocked)","08/08/23","8:15:47 am","0:00:01"
"Screen off (locked)","08/08/23","8:05:11 am","0:10:36"
"Screen on (unlocked)","08/08/23","8:05:07 am","0:00:01"
"Screen off (locked)","08/08/23","8:05:06 am","0:00:01"
"Clock","08/08/23","8:04:57 am","0:00:00"
"Screen on (unlocked)","08/08/23","8:04:57 am","0:00:01"
"Screen off (locked)","08/08/23","8:01:35 am","0:03:21"
"Clock","08/08/23","8:00:07 am","0:00:02"
"Screen on (unlocked)","08/08/23","8:00:07 am","0:00:01"
"Screen off (locked)","08/08/23","8:00:05 am","0:00:02"
"Clock","08/08/23","7:59:58 am","0:00:06"
"Screen on (unlocked)","08/08/23","7:59:58 am","0:00:01"
"Screen off (locked)","08/08/23","7:55:05 am","0:04:53"
"Clock","08/08/23","7:54:58 am","0:00:07"
"Screen on (unlocked)","08/08/23","7:54:58 am","0:00:01"
"Screen off (locked)","08/08/23","7:50:05 am","0:04:53"
"Clock","08/08/23","7:49:58 am","0:00:07"
"Screen on (unlocked)","08/08/23","7:49:58 am","0:00:01"
"Screen off (locked)","08/08/23","7:45:33 am","0:04:25"
"Clock","08/08/23","7:44:58 am","0:00:35"
"Screen on (unlocked)","08/08/23","7:44:58 am","0:00:01"
"Screen off (locked)","08/08/23","7:40:36 am","0:04:21"
"Clock","08/08/23","7:39:58 am","0:00:38"
"Screen on (unlocked)","08/08/23","7:39:58 am","0:00:01"
"Screen off (locked)","08/08/23","7:35:32 am","0:04:25"
"Clock","08/08/23","7:34:58 am","0:00:34"
"Screen on (unlocked)","08/08/23","7:34:58 am","0:00:01"
"Screen off (locked)","08/08/23","7:30:28 am","0:04:30"
"Clock","08/08/23","7:29:58 am","0:00:29"
"Screen on (unlocked)","08/08/23","7:29:58 am","0:00:01"
"Screen off (locked)","08/08/23","12:59:24 am","6:30:34"
"Clock","08/08/23","12:59:01 am","0:00:23"
"Audible","08/08/23","12:58:58 am","0:00:02"
"Screen on (unlocked)","08/08/23","12:58:57 am","0:00:01"
"Screen off (locked)","08/08/23","12:38:20 am","0:20:37"
"Audible","08/08/23","12:38:10 am","0:00:10"
"Wireless Earphones","08/08/23","12:38:09 am","0:00:01"
"Audible","08/08/23","12:38:08 am","0:00:01"
"Instagram","08/08/23","12:37:58 am","0:00:05"
"Screen on (unlocked)","08/08/23","12:37:58 am","0:00:01"
"Screen off (locked)","08/08/23","12:37:41 am","0:00:17"
"Instagram","08/08/23","12:34:49 am","0:02:52"
"Chrome","08/08/23","12:34:44 am","0:00:02"
"WhatsApp","08/08/23","12:34:11 am","0:00:33"
"Google","08/08/23","12:34:09 am","0:00:00"
"Chrome","08/08/23","12:33:54 am","0:00:15"
"Google","08/08/23","12:33:51 am","0:00:03"
"Chrome","08/08/23","12:33:02 am","0:00:44"
"Snapchat","08/08/23","12:32:57 am","0:00:04"
"Messages","08/08/23","12:32:52 am","0:00:04"
"Snapchat","08/08/23","12:32:36 am","0:00:08"
"Screen on (unlocked)","08/08/23","12:32:36 am","0:00:01"
"Screen off (locked)","08/08/23","12:29:37 am","0:02:59"
"Snapchat","08/08/23","12:17:41 am","0:11:56"
"Chrome","08/08/23","12:17:09 am","0:00:32"
"Snapchat","08/08/23","12:16:57 am","0:00:11"
"Chrome","08/08/23","12:11:06 am","0:05:50"
"Screen on (unlocked)","08/08/23","12:11:06 am","0:00:01"
"Screen off (locked)","08/08/23","12:07:42 am","0:03:23"
"Chrome","08/08/23","12:07:37 am","0:00:05"
"Snapchat","08/08/23","12:06:14 am","0:01:22"
"WhatsApp","08/08/23","12:06:01 am","0:00:12"
"Snapchat","08/08/23","12:05:45 am","0:00:15"
"Chrome","08/08/23","12:05:41 am","0:00:02"
"WhatsApp","08/08/23","12:05:28 am","0:00:08"
"Chrome","08/08/23","12:00:27 am","0:05:01"
"Chrome","08/08/23","12:00:23 am","0:00:03"
"Google","08/08/23","12:00:19 am","0:00:02"
"Screen on (unlocked)","08/08/23","12:00:18 am","0:00:01"
"Screen off (locked)","07/08/23","11:59:33 pm","0:00:45"
"Google","07/08/23","11:59:22 pm","0:00:11"
"Chrome","07/08/23","11:59:03 pm","0:00:18"
"Google","07/08/23","11:58:59 pm","0:00:04"
"Screen on (unlocked)","07/08/23","11:58:53 pm","0:00:01"
"Screen off (locked)","07/08/23","11:56:29 pm","0:02:24"
"Instagram","07/08/23","11:35:08 pm","0:21:20"
"Screen on (unlocked)","07/08/23","11:35:07 pm","0:00:01"
"Screen off (locked)","07/08/23","11:22:07 pm","0:13:01"
"Instagram","07/08/23","10:59:30 pm","0:22:36"
"Calculator","07/08/23","10:58:24 pm","0:01:03"
"YouTube","07/08/23","10:54:32 pm","0:03:52"
"Screen on (unlocked)","07/08/23","10:54:27 pm","0:00:01"
"Screen off (locked)","07/08/23","10:52:37 pm","0:01:50"
"WhatsApp","07/08/23","10:52:07 pm","0:00:30"
"Screen on (unlocked)","07/08/23","10:52:01 pm","0:00:01"
"Screen off (locked)","07/08/23","10:47:51 pm","0:04:10"
"Instagram","07/08/23","10:47:22 pm","0:00:29"
"Screen on (unlocked)","07/08/23","10:47:13 pm","0:00:01"
"Screen off (locked)","07/08/23","10:38:09 pm","0:09:04"
"Instagram","07/08/23","10:37:33 pm","0:00:36"
"Chrome","07/08/23","10:36:39 pm","0:00:53"
"Google","07/08/23","10:36:33 pm","0:00:06"
"Gmail","07/08/23","10:36:13 pm","0:00:17"
"Chrome","07/08/23","10:36:05 pm","0:00:08"
"Gmail","07/08/23","10:35:34 pm","0:00:31"
"Screen on (unlocked)","07/08/23","10:35:33 pm","0:00:01"
"Screen off (locked)","07/08/23","10:34:29 pm","0:01:04"
"Instagram","07/08/23","10:33:39 pm","0:00:47"
"WhatsApp","07/08/23","10:33:19 pm","0:00:18"
"Drive","07/08/23","10:29:19 pm","0:04:00"
"WhatsApp","07/08/23","10:28:57 pm","0:00:20"
"Instagram","07/08/23","10:28:54 pm","0:00:02"
"Screen on (unlocked)","07/08/23","10:28:54 pm","0:00:01"
"Screen off (locked)","07/08/23","10:24:05 pm","0:04:49"
"Instagram","07/08/23","10:17:04 pm","0:07:01"
"Screen on (unlocked)","07/08/23","10:17:01 pm","0:00:01"
"Screen off (locked)","07/08/23","10:16:35 pm","0:00:26"
"Instagram","07/08/23","10:16:24 pm","0:00:10"
"Screen on (unlocked)","07/08/23","10:16:23 pm","0:00:01"
"Screen off (locked)","07/08/23","10:16:10 pm","0:00:13"
"Instagram","07/08/23","10:15:47 pm","0:00:23"
"Snapchat","07/08/23","10:15:21 pm","0:00:22"
"Instagram","07/08/23","10:15:05 pm","0:00:13"
"Instagram","07/08/23","10:14:18 pm","0:00:46"
"Screen on (unlocked)","07/08/23","10:14:17 pm","0:00:01"
"Screen off (locked)","07/08/23","9:38:00 pm","0:36:17"
"Instagram","07/08/23","9:31:19 pm","0:06:40"
"Instagram","07/08/23","9:31:16 pm","0:00:02"
"Gmail","07/08/23","9:30:56 pm","0:00:06"
"Chrome","07/08/23","9:21:00 pm","0:09:57"
"Gmail","07/08/23","9:20:52 pm","0:00:08"
"YouTube","07/08/23","9:20:51 pm","0:00:01"
"Screen on (unlocked)","07/08/23","9:20:51 pm","0:00:01"
"Screen off (locked)","07/08/23","9:20:25 pm","0:00:25"
"YouTube","07/08/23","9:14:58 pm","0:05:28"
"Photos","07/08/23","9:14:49 pm","0:00:05"
"Camera","07/08/23","9:14:47 pm","0:00:01"
"Camera","07/08/23","9:14:33 pm","0:00:12"
"Messages","07/08/23","9:14:32 pm","0:00:00"
"YouTube","07/08/23","9:13:01 pm","0:01:29"
"Screen on (unlocked)","07/08/23","9:13:01 pm","0:00:01"
"Screen off (locked)","07/08/23","9:12:07 pm","0:00:54"
"YouTube","07/08/23","9:08:19 pm","0:03:47"
"Screen on (unlocked)","07/08/23","9:08:19 pm","0:00:01"
"Screen off (locked)","07/08/23","9:05:55 pm","0:02:24"
"YouTube","07/08/23","9:00:52 pm","0:05:03"
"Messages","07/08/23","9:00:49 pm","0:00:02"
"Truecaller","07/08/23","9:00:46 pm","0:00:02"
"Phone","07/08/23","9:00:17 pm","0:00:28"
"Phone calls","07/08/23","9:00:13 pm","0:00:04"
"Phone","07/08/23","9:00:10 pm","0:00:03"
"Wireless Earphones","07/08/23","9:00:06 pm","0:00:03"
"Phone","07/08/23","9:00:01 pm","0:00:05"
"Screen on (unlocked)","07/08/23","8:59:42 pm","0:00:01"
"Screen off (locked)","07/08/23","8:51:53 pm","0:07:49"
"Instagram","07/08/23","8:43:43 pm","0:08:10"
"WhatsApp","07/08/23","8:43:30 pm","0:00:12"
"Instagram","07/08/23","8:09:51 pm","0:33:39"
"Truecaller","07/08/23","8:09:49 pm","0:00:02"
"Instagram","07/08/23","8:09:47 pm","0:00:02"
"Instagram","07/08/23","8:05:54 pm","0:03:34"
"Google","07/08/23","8:05:05 pm","0:00:48"
"Chrome","07/08/23","8:04:56 pm","0:00:09"
"Google","07/08/23","8:04:38 pm","0:00:17"
"Chrome","07/08/23","8:04:33 pm","0:00:05"
"LinkedIn","07/08/23","8:04:28 pm","0:00:04"
"LinkedIn","07/08/23","8:04:23 pm","0:00:05"
"LinkedIn","07/08/23","8:04:10 pm","0:00:13"
"Chrome","07/08/23","8:04:06 pm","0:00:04"
"LinkedIn","07/08/23","8:03:55 pm","0:00:10"
"Chrome","07/08/23","8:03:51 pm","0:00:03"
"LinkedIn","07/08/23","8:03:45 pm","0:00:05"
"Chrome","07/08/23","8:03:41 pm","0:00:04"
"LinkedIn","07/08/23","8:03:29 pm","0:00:11"
"Chrome","07/08/23","8:03:22 pm","0:00:07"
"LinkedIn","07/08/23","8:03:06 pm","0:00:16"
"Chrome","07/08/23","8:02:52 pm","0:00:13"
"Google","07/08/23","8:02:41 pm","0:00:12"
"Chrome","07/08/23","8:02:29 pm","0:00:12"
"Google","07/08/23","8:02:14 pm","0:00:14"
"Chrome","07/08/23","8:02:09 pm","0:00:05"
"Google","07/08/23","8:02:02 pm","0:00:07"
"Instagram","07/08/23","7:58:03 pm","0:03:59"
"Snapchat","07/08/23","7:56:58 pm","0:00:57"
"Instagram","07/08/23","7:56:39 pm","0:00:17"
"Screen on (unlocked)","07/08/23","7:56:33 pm","0:00:01"
"Screen off (locked)","07/08/23","7:52:52 pm","0:03:42"
"WhatsApp","07/08/23","7:52:25 pm","0:00:27"
"LinkedIn","07/08/23","7:51:22 pm","0:01:01"
"Chrome","07/08/23","7:51:20 pm","0:00:02"
"Gmail","07/08/23","7:51:06 pm","0:00:14"
"Instagram","07/08/23","7:47:37 pm","0:03:29"
"Screen on (unlocked)","07/08/23","7:47:34 pm","0:00:01"
"Screen off (locked)","07/08/23","7:15:37 pm","0:31:57"
"Instagram","07/08/23","6:53:51 pm","0:21:45"
"Screen on (unlocked)","07/08/23","6:53:39 pm","0:00:01"
"Screen off (locked)","07/08/23","6:49:21 pm","0:04:18"
"Instagram","07/08/23","6:48:50 pm","0:00:31"
"WhatsApp","07/08/23","6:48:40 pm","0:00:10"
"Instagram","07/08/23","6:48:39 pm","0:00:01"
"Screen on (unlocked)","07/08/23","6:48:38 pm","0:00:01"
"Screen off (locked)","07/08/23","6:35:31 pm","0:13:07"
"Instagram","07/08/23","6:27:11 pm","0:08:20"
"Screen on (unlocked)","07/08/23","6:27:06 pm","0:00:01"
"Screen off (locked)","07/08/23","6:25:12 pm","0:01:54"
"YouTube","07/08/23","6:20:03 pm","0:05:09"
"Instagram","07/08/23","6:18:18 pm","0:01:44"
"Screen on (unlocked)","07/08/23","6:18:17 pm","0:00:01"
"Screen off (locked)","07/08/23","6:17:54 pm","0:00:23"
"Instagram","07/08/23","6:11:32 pm","0:06:22"
"Screen on (unlocked)","07/08/23","6:11:30 pm","0:00:01"
"Screen off (locked)","07/08/23","6:11:05 pm","0:00:25"
"Instagram","07/08/23","6:07:11 pm","0:03:53"
"Google","07/08/23","6:07:08 pm","0:00:01"
"Calculator","07/08/23","6:06:44 pm","0:00:23"
"Screen on (unlocked)","07/08/23","6:06:43 pm","0:00:01"
"Screen off (locked)","07/08/23","6:06:11 pm","0:00:32"
"Calculator","07/08/23","6:05:51 pm","0:00:20"
"Google","07/08/23","6:05:48 pm","0:00:01"
"Google","07/08/23","6:05:18 pm","0:00:30"
"Calculator","07/08/23","6:05:05 pm","0:00:11"
"Instagram","07/08/23","5:56:56 pm","0:08:09"
"YouTube","07/08/23","5:56:55 pm","0:00:01"
"Screen on (unlocked)","07/08/23","5:56:55 pm","0:00:01"
"Screen off (locked)","07/08/23","5:35:04 pm","0:21:51"
"YouTube","07/08/23","5:33:46 pm","0:01:18"
"Screen on (unlocked)","07/08/23","5:33:45 pm","0:00:01"
"Screen off (locked)","07/08/23","5:32:14 pm","0:01:32"
"YouTube","07/08/23","5:19:14 pm","0:13:00"
"Screen on (unlocked)","07/08/23","5:19:13 pm","0:00:01"
"Screen off (locked)","07/08/23","5:09:25 pm","0:09:48"
"YouTube","07/08/23","5:09:17 pm","0:00:08"
"Instagram","07/08/23","5:08:49 pm","0:00:26"
"Screen on (unlocked)","07/08/23","5:08:49 pm","0:00:01"
"Screen off (locked)","07/08/23","5:08:41 pm","0:00:08"
"Instagram","07/08/23","5:07:55 pm","0:00:46"
"Instagram","07/08/23","5:07:52 pm","0:00:02"
"Screen on (unlocked)","07/08/23","5:07:49 pm","0:00:01"
"Screen off (locked)","07/08/23","5:07:27 pm","0:00:22"
"YouTube","07/08/23","5:02:48 pm","0:04:38"
"Screen on (unlocked)","07/08/23","5:02:45 pm","0:00:01"
"Screen off (locked)","07/08/23","5:02:31 pm","0:00:14"
"YouTube","07/08/23","4:56:09 pm","0:06:22"
"WhatsApp","07/08/23","4:55:56 pm","0:00:07"
"Screen on (unlocked)","07/08/23","4:55:55 pm","0:00:01"
"Screen off (locked)","07/08/23","4:38:49 pm","0:17:07"
"WhatsApp","07/08/23","4:38:37 pm","0:00:11"
"WhatsApp","07/08/23","4:38:26 pm","0:00:08"
"Screen on (unlocked)","07/08/23","4:38:23 pm","0:00:01"
"Screen off (locked)","07/08/23","4:30:46 pm","0:07:38"
"Chrome","07/08/23","4:30:40 pm","0:00:05"
"WhatsApp","07/08/23","4:30:31 pm","0:00:09"
"Screen on (unlocked)","07/08/23","4:30:29 pm","0:00:01"
"Screen off (locked)","07/08/23","4:29:38 pm","0:00:52"
"Doc Scanner","07/08/23","4:27:22 pm","0:02:16"
"WhatsApp","07/08/23","4:27:06 pm","0:00:15"
"Screen on (unlocked)","07/08/23","4:27:03 pm","0:00:01"
"Screen off (locked)","07/08/23","4:25:33 pm","0:01:30"
"WhatsApp","07/08/23","4:25:11 pm","0:00:20"
"Screen on (unlocked)","07/08/23","4:25:04 pm","0:00:01"
"Screen off (locked)","07/08/23","4:23:20 pm","0:01:44"
"Sweatcoin","07/08/23","4:23:12 pm","0:00:07"
"Chrome","07/08/23","4:22:59 pm","0:00:13"
"Sweatcoin","07/08/23","4:22:26 pm","0:00:33"
"WhatsApp","07/08/23","4:21:58 pm","0:00:09"
"Google","07/08/23","4:21:55 pm","0:00:02"
"Screen on (unlocked)","07/08/23","4:21:54 pm","0:00:01"
"Screen off (locked)","07/08/23","4:21:21 pm","0:00:33"
"Google","07/08/23","4:20:58 pm","0:00:23"
"Chrome","07/08/23","4:19:40 pm","0:01:19"
"Google","07/08/23","4:19:36 pm","0:00:04"
"Chrome","07/08/23","4:18:02 pm","0:01:33"
"WhatsApp","07/08/23","4:17:57 pm","0:00:05"
"Chrome","07/08/23","4:16:33 pm","0:01:24"
"Google","07/08/23","4:16:28 pm","0:00:04"
"Chrome","07/08/23","4:16:28 pm","0:00:01"
"Google","07/08/23","4:16:07 pm","0:00:20"
"Screen on (unlocked)","07/08/23","4:16:07 pm","0:00:01"
"Screen off (locked)","07/08/23","4:15:50 pm","0:00:16"
"Google","07/08/23","4:15:39 pm","0:00:11"
"LinkedIn","07/08/23","4:14:46 pm","0:00:50"
"Screen on (unlocked)","07/08/23","4:14:18 pm","0:00:01"
"Screen off (locked)","07/08/23","4:13:40 pm","0:00:38"
"Screen on (unlocked)","07/08/23","4:13:36 pm","0:00:01"
"Screen off (locked)","07/08/23","4:07:13 pm","0:06:22"
"Maps","07/08/23","4:07:11 pm","0:00:02"
"Screen on (unlocked)","07/08/23","4:07:11 pm","0:00:01"
"Screen off (locked)","07/08/23","4:06:13 pm","0:00:58"
"Maps","07/08/23","4:05:23 pm","0:00:50"
"Screen on (unlocked)","07/08/23","4:05:16 pm","0:00:01"
"Screen off (locked)","07/08/23","4:05:03 pm","0:00:14"
"Instagram","07/08/23","4:03:00 pm","0:02:02"
"Gmail","07/08/23","4:02:18 pm","0:00:33"
"Chrome","07/08/23","4:01:52 pm","0:00:25"
"Gmail","07/08/23","4:01:23 pm","0:00:29"
"Screen on (unlocked)","07/08/23","4:01:22 pm","0:00:01"
"Screen off (locked)","07/08/23","4:00:23 pm","0:00:59"
"Gmail","07/08/23","3:59:38 pm","0:00:42"
"Instagram","07/08/23","3:58:34 pm","0:01:02"
"Screen on (unlocked)","07/08/23","3:57:52 pm","0:00:01"
"Screen off (locked)","07/08/23","3:57:43 pm","0:00:09"
"Maps","07/08/23","3:56:56 pm","0:00:47"
"Screen on (unlocked)","07/08/23","3:56:56 pm","0:00:01"
"Screen off (locked)","07/08/23","3:56:13 pm","0:00:43"
"Maps","07/08/23","3:54:23 pm","0:01:50"
"WhatsApp","07/08/23","3:54:15 pm","0:00:05"
"LinkedIn","07/08/23","3:54:14 pm","0:00:00"
"Chrome","07/08/23","3:54:07 pm","0:00:07"
"Files","07/08/23","3:54:06 pm","0:00:01"
"Instagram","07/08/23","3:53:55 pm","0:00:09"
"Instagram","07/08/23","3:53:37 pm","0:00:03"
"Files","07/08/23","3:52:34 pm","0:01:00"
"Chrome","07/08/23","3:52:00 pm","0:00:33"
"Chrome","07/08/23","3:51:14 pm","0:00:43"
"Chrome","07/08/23","3:51:08 pm","0:00:05"
"Gmail","07/08/23","3:51:01 pm","0:00:07"
"Chrome","07/08/23","3:50:22 pm","0:00:38"
"LinkedIn","07/08/23","3:47:43 pm","0:02:39"
"Google","07/08/23","3:46:20 pm","0:01:20"
"LinkedIn","07/08/23","3:46:16 pm","0:00:01"
"Snapchat","07/08/23","3:45:38 pm","0:00:04"
"Permission controller","07/08/23","3:45:37 pm","0:00:01"
"Snapchat","07/08/23","3:44:18 pm","0:01:19"
"Instagram","07/08/23","3:44:14 pm","0:00:02"
"Screen on (unlocked)","07/08/23","3:44:13 pm","0:00:01"
"Screen off (locked)","07/08/23","3:43:29 pm","0:00:44"
"Instagram","07/08/23","3:42:19 pm","0:01:10"
"Maps","07/08/23","3:42:11 pm","0:00:02"
"Screen on (unlocked)","07/08/23","3:42:11 pm","0:00:01"
"Screen off (locked)","07/08/23","3:41:36 pm","0:00:35"
"Maps","07/08/23","3:40:33 pm","0:01:03"
"Screen on (unlocked)","07/08/23","3:40:31 pm","0:00:01"
"Screen off (locked)","07/08/23","3:40:16 pm","0:00:15"
"WhatsApp","07/08/23","3:40:01 pm","0:00:14"
"Instagram","07/08/23","3:39:50 pm","0:00:09"
"Instagram","07/08/23","3:38:26 pm","0:00:46"
"Google","07/08/23","3:38:21 pm","0:00:02"
"Chrome","07/08/23","3:37:09 pm","0:01:12"
"Maps","07/08/23","3:36:39 pm","0:00:20"
"WhatsApp","07/08/23","3:36:06 pm","0:00:25"
"Maps","07/08/23","3:34:43 pm","0:01:23"
"Ola","07/08/23","3:34:39 pm","0:00:01"
"Chrome","07/08/23","3:31:12 pm","0:03:25"
"Google","07/08/23","3:31:00 pm","0:00:11"
"WhatsApp","07/08/23","3:30:19 pm","0:00:29"
"Instagram","07/08/23","3:29:41 pm","0:00:36"
"Ola","07/08/23","3:29:38 pm","0:00:01"
"Instagram","07/08/23","3:29:33 pm","0:00:02"
"Screen on (unlocked)","07/08/23","3:29:29 pm","0:00:01"
"Screen off (locked)","07/08/23","3:28:58 pm","0:00:31"
"Instagram","07/08/23","3:28:38 pm","0:00:20"
"Snapchat","07/08/23","3:27:37 pm","0:00:55"
"Instagram","07/08/23","3:27:32 pm","0:00:02"
"Instagram","07/08/23","3:27:22 pm","0:00:08"
"Maps","07/08/23","3:26:42 pm","0:00:28"
"Instagram","07/08/23","3:24:18 pm","0:02:24"
"Maps","07/08/23","3:24:13 pm","0:00:02"
"Maps","07/08/23","3:22:54 pm","0:01:03"
"Maps","07/08/23","3:21:38 pm","0:01:12"
"Ola","07/08/23","3:20:44 pm","0:00:39"
"Screen on (unlocked)","07/08/23","3:20:39 pm","0:00:01"
"Screen off (locked)","07/08/23","3:15:09 pm","0:05:30"
"Maps","07/08/23","3:14:27 pm","0:00:40"
"Maps","07/08/23","3:14:19 pm","0:00:06"
"Screen on (unlocked)","07/08/23","3:14:14 pm","0:00:01"
"Screen off (locked)","07/08/23","3:07:38 pm","0:06:36"
"Screen on (unlocked)","07/08/23","3:07:22 pm","0:00:01"
"Screen off (locked)","07/08/23","3:05:18 pm","0:02:04"
"Instagram","07/08/23","3:04:55 pm","0:00:19"
"Screen on (unlocked)","07/08/23","3:04:43 pm","0:00:01"
"Screen off (locked)","07/08/23","2:38:08 pm","0:26:34"
"Instagram","07/08/23","2:35:33 pm","0:02:32"
"ICICIdirect Markets","07/08/23","2:35:08 pm","0:00:22"
"Instagram","07/08/23","2:34:59 pm","0:00:06"
"Screen on (unlocked)","07/08/23","2:34:55 pm","0:00:01"
"Screen off (locked)","07/08/23","2:34:19 pm","0:00:36"
"Photos","07/08/23","2:34:03 pm","0:00:16"
"Camera","07/08/23","2:33:38 pm","0:00:25"
"Screen on (unlocked)","07/08/23","2:33:36 pm","0:00:01"
"Screen off (locked)","07/08/23","2:33:00 pm","0:00:36"
"Screen on (unlocked)","07/08/23","2:32:48 pm","0:00:01"
"Screen off (locked)","07/08/23","2:28:39 pm","0:04:09"
"LinkedIn","07/08/23","2:26:34 pm","0:02:05"
"Instagram","07/08/23","2:26:18 pm","0:00:12"
"Screen on (unlocked)","07/08/23","2:26:13 pm","0:00:01"
"Screen off (locked)","07/08/23","2:22:52 pm","0:03:22"
"Instagram","07/08/23","2:22:26 pm","0:00:26"
"Screen on (unlocked)","07/08/23","2:22:23 pm","0:00:01"
"Screen off (locked)","07/08/23","2:09:52 pm","0:12:31"
"Instagram","07/08/23","2:08:16 pm","0:01:35"
